observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
re_l_he_3_2024-06-17_0001,re_l_he_3,re_l_he_3_2024-06-17_0001.JPG,re_l_he_3_motion_sensor_2219,2024-06-16T22:59:27Z,2024-06-16T22:59:28Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999999165534973,,
re_l_he_3_2024-06-17_0002,re_l_he_3,re_l_he_3_2024-06-17_0002.JPG,re_l_he_3_motion_sensor_2219,2024-06-16T22:59:27Z,2024-06-16T22:59:28Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999570548534393,,
re_l_he_3_2024-06-17_0003,re_l_he_3,re_l_he_3_2024-06-17_0003.JPG,re_l_he_3_time_lapse_625,2024-06-16T23:00:00Z,2024-06-16T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999995231628418,,
re_l_he_3_2024-06-17_0004,re_l_he_3,re_l_he_3_2024-06-17_0004.JPG,re_l_he_3_motion_sensor_2220,2024-06-17T07:58:48Z,2024-06-17T07:58:49Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997768878936768,,
re_l_he_3_2024-06-17_0005,re_l_he_3,re_l_he_3_2024-06-17_0005.JPG,re_l_he_3_motion_sensor_2220,2024-06-17T07:58:48Z,2024-06-17T07:58:49Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999984264373779,,
re_l_he_3_2024-06-17_0006,re_l_he_3,re_l_he_3_2024-06-17_0006.JPG,re_l_he_3_motion_sensor_2221,2024-06-17T08:10:08Z,2024-06-17T08:10:08Z,media,animal,,Sorex spp.,,,,,,,,,,,,,human,efk,,,confidence_below_09,
re_l_he_3_2024-06-17_0007,re_l_he_3,re_l_he_3_2024-06-17_0007.JPG,re_l_he_3_motion_sensor_2221,2024-06-17T08:10:08Z,2024-06-17T08:10:08Z,media,animal,,Sorex spp.,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997973442078,,
re_l_he_3_2024-06-17_0008,re_l_he_3,re_l_he_3_2024-06-17_0008.JPG,re_l_he_3_motion_sensor_2222,2024-06-17T09:49:12Z,2024-06-17T09:49:13Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999988555908203,,
re_l_he_3_2024-06-17_0009,re_l_he_3,re_l_he_3_2024-06-17_0009.JPG,re_l_he_3_motion_sensor_2222,2024-06-17T09:49:12Z,2024-06-17T09:49:13Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.961031138896942,,
re_l_he_3_2024-06-17_0010,re_l_he_3,re_l_he_3_2024-06-17_0010.JPG,re_l_he_3_motion_sensor_2223,2024-06-17T10:04:52Z,2024-06-17T10:04:52Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999986410140991,,
re_l_he_3_2024-06-17_0011,re_l_he_3,re_l_he_3_2024-06-17_0011.JPG,re_l_he_3_motion_sensor_2223,2024-06-17T10:04:52Z,2024-06-17T10:04:52Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999365389347076,,
re_l_he_3_2024-06-17_0012,re_l_he_3,re_l_he_3_2024-06-17_0012.JPG,re_l_he_3_motion_sensor_2224,2024-06-17T10:22:55Z,2024-06-17T10:22:56Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996859312057495,,
re_l_he_3_2024-06-17_0013,re_l_he_3,re_l_he_3_2024-06-17_0013.JPG,re_l_he_3_motion_sensor_2224,2024-06-17T10:22:55Z,2024-06-17T10:22:56Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99719762802124,,
re_l_he_3_2024-06-17_0014,re_l_he_3,re_l_he_3_2024-06-17_0014.JPG,re_l_he_3_motion_sensor_2225,2024-06-17T10:37:54Z,2024-06-17T10:37:55Z,media,animal,,Cricetidae,,,,,,,,,,,,,human,efk,,,confidence_below_09,
re_l_he_3_2024-06-17_0015,re_l_he_3,re_l_he_3_2024-06-17_0015.JPG,re_l_he_3_motion_sensor_2225,2024-06-17T10:37:54Z,2024-06-17T10:37:55Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.958658933639526,,
re_l_he_3_2024-06-17_0016,re_l_he_3,re_l_he_3_2024-06-17_0016.JPG,re_l_he_3_motion_sensor_2226,2024-06-17T10:47:01Z,2024-06-17T10:47:02Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.994498670101166,,
re_l_he_3_2024-06-17_0017,re_l_he_3,re_l_he_3_2024-06-17_0017.JPG,re_l_he_3_motion_sensor_2226,2024-06-17T10:47:01Z,2024-06-17T10:47:02Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99256306886673,,
re_l_he_3_2024-06-17_0018,re_l_he_3,re_l_he_3_2024-06-17_0018.JPG,re_l_he_3_time_lapse_626,2024-06-17T11:00:00Z,2024-06-17T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999980211257935,,
re_l_he_3_2024-06-17_0019,re_l_he_3,re_l_he_3_2024-06-17_0019.JPG,re_l_he_3_motion_sensor_2227,2024-06-17T13:17:00Z,2024-06-17T13:17:00Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999118030071259,,
re_l_he_3_2024-06-17_0020,re_l_he_3,re_l_he_3_2024-06-17_0020.JPG,re_l_he_3_motion_sensor_2227,2024-06-17T13:17:00Z,2024-06-17T13:17:00Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996857523918152,,
re_l_he_3_2024-06-17_0021,re_l_he_3,re_l_he_3_2024-06-17_0021.JPG,re_l_he_3_motion_sensor_2228,2024-06-17T13:42:58Z,2024-06-17T13:42:59Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999936461448669,,
re_l_he_3_2024-06-17_0022,re_l_he_3,re_l_he_3_2024-06-17_0022.JPG,re_l_he_3_motion_sensor_2228,2024-06-17T13:42:58Z,2024-06-17T13:42:59Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991297721863,,
re_l_he_3_2024-06-17_0023,re_l_he_3,re_l_he_3_2024-06-17_0023.JPG,re_l_he_3_motion_sensor_2229,2024-06-17T16:37:48Z,2024-06-17T16:37:48Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999952673912048,,
re_l_he_3_2024-06-17_0024,re_l_he_3,re_l_he_3_2024-06-17_0024.JPG,re_l_he_3_motion_sensor_2229,2024-06-17T16:37:48Z,2024-06-17T16:37:48Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.948068022727966,,
re_l_he_3_2024-06-17_0025,re_l_he_3,re_l_he_3_2024-06-17_0025.JPG,re_l_he_3_motion_sensor_2230,2024-06-17T16:39:52Z,2024-06-17T16:39:52Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999929308891296,,
re_l_he_3_2024-06-17_0026,re_l_he_3,re_l_he_3_2024-06-17_0026.JPG,re_l_he_3_motion_sensor_2230,2024-06-17T16:39:52Z,2024-06-17T16:39:52Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999828219413757,,
re_l_he_3_2024-06-18_0001,re_l_he_3,re_l_he_3_2024-06-18_0001.JPG,re_l_he_3_time_lapse_627,2024-06-17T23:00:00Z,2024-06-17T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999992489814758,,
re_l_he_3_2024-06-18_0002,re_l_he_3,re_l_he_3_2024-06-18_0002.JPG,re_l_he_3_motion_sensor_2231,2024-06-17T23:32:46Z,2024-06-17T23:32:47Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.931905806064606,,
re_l_he_3_2024-06-18_0003,re_l_he_3,re_l_he_3_2024-06-18_0003.JPG,re_l_he_3_motion_sensor_2231,2024-06-17T23:32:46Z,2024-06-17T23:32:47Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.944059014320374,,
re_l_he_3_2024-06-18_0004,re_l_he_3,re_l_he_3_2024-06-18_0004.JPG,re_l_he_3_motion_sensor_2232,2024-06-17T23:44:58Z,2024-06-17T23:44:59Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99998152256012,,
re_l_he_3_2024-06-18_0005,re_l_he_3,re_l_he_3_2024-06-18_0005.JPG,re_l_he_3_motion_sensor_2232,2024-06-17T23:44:58Z,2024-06-17T23:44:59Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999913930892944,,
re_l_he_3_2024-06-18_0006,re_l_he_3,re_l_he_3_2024-06-18_0006.JPG,re_l_he_3_motion_sensor_2233,2024-06-18T00:17:31Z,2024-06-18T00:17:32Z,media,blank,,,,,,,,,,,,,,,human,hb,,,quality_check_random,
re_l_he_3_2024-06-18_0007,re_l_he_3,re_l_he_3_2024-06-18_0007.JPG,re_l_he_3_motion_sensor_2233,2024-06-18T00:17:31Z,2024-06-18T00:17:32Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.961597383022308,,
re_l_he_3_2024-06-18_0008,re_l_he_3,re_l_he_3_2024-06-18_0008.JPG,re_l_he_3_motion_sensor_2234,2024-06-18T08:39:12Z,2024-06-18T08:39:13Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999994158744812,,
re_l_he_3_2024-06-18_0009,re_l_he_3,re_l_he_3_2024-06-18_0009.JPG,re_l_he_3_motion_sensor_2234,2024-06-18T08:39:12Z,2024-06-18T08:39:13Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99556040763855,,
re_l_he_3_2024-06-18_0010,re_l_he_3,re_l_he_3_2024-06-18_0010.JPG,re_l_he_3_time_lapse_628,2024-06-18T11:00:00Z,2024-06-18T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991655349731,,
re_l_he_3_2024-06-18_0011,re_l_he_3,re_l_he_3_2024-06-18_0011.JPG,re_l_he_3_motion_sensor_2235,2024-06-18T11:40:54Z,2024-06-18T11:40:55Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999962687492371,,
re_l_he_3_2024-06-18_0012,re_l_he_3,re_l_he_3_2024-06-18_0012.JPG,re_l_he_3_motion_sensor_2235,2024-06-18T11:40:54Z,2024-06-18T11:40:55Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.959292471408844,,
re_l_he_3_2024-06-18_0013,re_l_he_3,re_l_he_3_2024-06-18_0013.JPG,re_l_he_3_motion_sensor_2236,2024-06-18T14:57:04Z,2024-06-18T14:57:04Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999856472015381,,
re_l_he_3_2024-06-18_0014,re_l_he_3,re_l_he_3_2024-06-18_0014.JPG,re_l_he_3_motion_sensor_2236,2024-06-18T14:57:04Z,2024-06-18T14:57:04Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999691486358643,,
re_l_he_3_2024-06-19_0001,re_l_he_3,re_l_he_3_2024-06-19_0001.JPG,re_l_he_3_time_lapse_629,2024-06-18T23:00:00Z,2024-06-18T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991655349731,,
re_l_he_3_2024-06-19_0002,re_l_he_3,re_l_he_3_2024-06-19_0002.JPG,re_l_he_3_motion_sensor_2237,2024-06-19T05:02:12Z,2024-06-19T05:02:12Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999988794326782,,
re_l_he_3_2024-06-19_0003,re_l_he_3,re_l_he_3_2024-06-19_0003.JPG,re_l_he_3_motion_sensor_2237,2024-06-19T05:02:12Z,2024-06-19T05:02:12Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999360740184784,,
re_l_he_3_2024-06-19_0004,re_l_he_3,re_l_he_3_2024-06-19_0004.JPG,re_l_he_3_motion_sensor_2238,2024-06-19T05:03:12Z,2024-06-19T05:03:13Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.998022437095642,,
re_l_he_3_2024-06-19_0005,re_l_he_3,re_l_he_3_2024-06-19_0005.JPG,re_l_he_3_motion_sensor_2238,2024-06-19T05:03:12Z,2024-06-19T05:03:13Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999565780162811,,
re_l_he_3_2024-06-19_0006,re_l_he_3,re_l_he_3_2024-06-19_0006.JPG,re_l_he_3_motion_sensor_2239,2024-06-19T05:06:45Z,2024-06-19T05:06:46Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.946356177330017,,
re_l_he_3_2024-06-19_0007,re_l_he_3,re_l_he_3_2024-06-19_0007.JPG,re_l_he_3_motion_sensor_2239,2024-06-19T05:06:45Z,2024-06-19T05:06:46Z,media,animal,,Cricetidae,,,,,,,,,,,,,human,efk,,,confidence_below_09,
re_l_he_3_2024-06-19_0008,re_l_he_3,re_l_he_3_2024-06-19_0008.JPG,re_l_he_3_motion_sensor_2240,2024-06-19T05:07:46Z,2024-06-19T05:07:46Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.996172606945038,,
re_l_he_3_2024-06-19_0009,re_l_he_3,re_l_he_3_2024-06-19_0009.JPG,re_l_he_3_motion_sensor_2240,2024-06-19T05:07:46Z,2024-06-19T05:07:46Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999126613140106,,
re_l_he_3_2024-06-19_0010,re_l_he_3,re_l_he_3_2024-06-19_0010.JPG,re_l_he_3_motion_sensor_2241,2024-06-19T08:14:37Z,2024-06-19T08:14:37Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999992251396179,,
re_l_he_3_2024-06-19_0011,re_l_he_3,re_l_he_3_2024-06-19_0011.JPG,re_l_he_3_motion_sensor_2241,2024-06-19T08:14:37Z,2024-06-19T08:14:37Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.9992356300354,,
re_l_he_3_2024-06-19_0012,re_l_he_3,re_l_he_3_2024-06-19_0012.JPG,re_l_he_3_motion_sensor_2242,2024-06-19T10:45:37Z,2024-06-19T10:45:38Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999995350837708,,
re_l_he_3_2024-06-19_0013,re_l_he_3,re_l_he_3_2024-06-19_0013.JPG,re_l_he_3_motion_sensor_2242,2024-06-19T10:45:37Z,2024-06-19T10:45:38Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999970078468323,,
re_l_he_3_2024-06-19_0014,re_l_he_3,re_l_he_3_2024-06-19_0014.JPG,re_l_he_3_motion_sensor_2243,2024-06-19T10:53:54Z,2024-06-19T10:53:55Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999905109405518,,
re_l_he_3_2024-06-19_0015,re_l_he_3,re_l_he_3_2024-06-19_0015.JPG,re_l_he_3_motion_sensor_2243,2024-06-19T10:53:54Z,2024-06-19T10:53:55Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999995708465576,,
re_l_he_3_2024-06-19_0016,re_l_he_3,re_l_he_3_2024-06-19_0016.JPG,re_l_he_3_time_lapse_630,2024-06-19T11:00:00Z,2024-06-19T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999988436698914,,
re_l_he_3_2024-06-19_0017,re_l_he_3,re_l_he_3_2024-06-19_0017.JPG,re_l_he_3_motion_sensor_2244,2024-06-19T13:03:46Z,2024-06-19T13:03:46Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.91024911403656,,
re_l_he_3_2024-06-19_0018,re_l_he_3,re_l_he_3_2024-06-19_0018.JPG,re_l_he_3_motion_sensor_2244,2024-06-19T13:03:46Z,2024-06-19T13:03:46Z,media,blank,,,,,,,,,,,,,,,human,hb,,,quality_check_confidence_level,
re_l_he_3_2024-06-19_0019,re_l_he_3,re_l_he_3_2024-06-19_0019.JPG,re_l_he_3_motion_sensor_2245,2024-06-19T13:04:46Z,2024-06-19T13:04:47Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99999475479126,,
re_l_he_3_2024-06-19_0020,re_l_he_3,re_l_he_3_2024-06-19_0020.JPG,re_l_he_3_motion_sensor_2245,2024-06-19T13:04:46Z,2024-06-19T13:04:47Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999922752380371,,
re_l_he_3_2024-06-19_0021,re_l_he_3,re_l_he_3_2024-06-19_0021.JPG,re_l_he_3_motion_sensor_2246,2024-06-19T13:09:50Z,2024-06-19T13:09:51Z,media,animal,,Cricetidae,,,,,,,,,,,,,human,efk,,,confidence_below_09,
re_l_he_3_2024-06-19_0022,re_l_he_3,re_l_he_3_2024-06-19_0022.JPG,re_l_he_3_motion_sensor_2246,2024-06-19T13:09:50Z,2024-06-19T13:09:51Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999953985214233,,
re_l_he_3_2024-06-19_0023,re_l_he_3,re_l_he_3_2024-06-19_0023.JPG,re_l_he_3_motion_sensor_2247,2024-06-19T13:35:47Z,2024-06-19T13:35:48Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999990820884705,,
re_l_he_3_2024-06-19_0024,re_l_he_3,re_l_he_3_2024-06-19_0024.JPG,re_l_he_3_motion_sensor_2247,2024-06-19T13:35:47Z,2024-06-19T13:35:48Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999982237815857,,
re_l_he_3_2024-06-19_0025,re_l_he_3,re_l_he_3_2024-06-19_0025.JPG,re_l_he_3_motion_sensor_2248,2024-06-19T15:52:01Z,2024-06-19T15:52:01Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.926249086856842,,
re_l_he_3_2024-06-19_0026,re_l_he_3,re_l_he_3_2024-06-19_0026.JPG,re_l_he_3_motion_sensor_2248,2024-06-19T15:52:01Z,2024-06-19T15:52:01Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.928832828998566,,
re_l_he_3_2024-06-19_0027,re_l_he_3,re_l_he_3_2024-06-19_0027.JPG,re_l_he_3_motion_sensor_2249,2024-06-19T16:00:24Z,2024-06-19T16:00:25Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.952526032924652,,
re_l_he_3_2024-06-19_0028,re_l_he_3,re_l_he_3_2024-06-19_0028.JPG,re_l_he_3_motion_sensor_2249,2024-06-19T16:00:24Z,2024-06-19T16:00:25Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.990635573863983,,
re_l_he_3_2024-06-19_0029,re_l_he_3,re_l_he_3_2024-06-19_0029.JPG,re_l_he_3_motion_sensor_2250,2024-06-19T16:03:40Z,2024-06-19T16:03:41Z,media,blank,,,,,,,,,,,,,,,human,hb,,,quality_check_confidence_level,
re_l_he_3_2024-06-19_0030,re_l_he_3,re_l_he_3_2024-06-19_0030.JPG,re_l_he_3_motion_sensor_2250,2024-06-19T16:03:40Z,2024-06-19T16:03:41Z,media,animal,,Cricetidae,,,,,,,,,,,,,human,efk,,,confidence_below_09,
re_l_he_3_2024-06-19_0031,re_l_he_3,re_l_he_3_2024-06-19_0031.JPG,re_l_he_3_motion_sensor_2251,2024-06-19T19:14:21Z,2024-06-19T19:14:22Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999995112419128,,
re_l_he_3_2024-06-19_0032,re_l_he_3,re_l_he_3_2024-06-19_0032.JPG,re_l_he_3_motion_sensor_2251,2024-06-19T19:14:21Z,2024-06-19T19:14:22Z,media,blank,,,,,,,,,,,,,,,human,efk,,,confidence_below_09,
re_l_he_3_2024-06-20_0001,re_l_he_3,re_l_he_3_2024-06-20_0001.JPG,re_l_he_3_time_lapse_631,2024-06-19T23:00:00Z,2024-06-19T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999918937683105,,
re_l_he_3_2024-06-20_0002,re_l_he_3,re_l_he_3_2024-06-20_0002.JPG,re_l_he_3_motion_sensor_2252,2024-06-20T00:36:54Z,2024-06-20T00:36:54Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.968839645385742,,
re_l_he_3_2024-06-20_0003,re_l_he_3,re_l_he_3_2024-06-20_0003.JPG,re_l_he_3_motion_sensor_2252,2024-06-20T00:36:54Z,2024-06-20T00:36:54Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999990105628967,,
re_l_he_3_2024-06-20_0004,re_l_he_3,re_l_he_3_2024-06-20_0004.JPG,re_l_he_3_motion_sensor_2253,2024-06-20T00:39:01Z,2024-06-20T00:39:01Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999981284141541,,
re_l_he_3_2024-06-20_0005,re_l_he_3,re_l_he_3_2024-06-20_0005.JPG,re_l_he_3_motion_sensor_2253,2024-06-20T00:39:01Z,2024-06-20T00:39:01Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.969537258148193,,
re_l_he_3_2024-06-20_0006,re_l_he_3,re_l_he_3_2024-06-20_0006.JPG,re_l_he_3_motion_sensor_2254,2024-06-20T04:34:35Z,2024-06-20T04:34:35Z,media,animal,,Sorex spp.,,,,,,,,,,,,,human,hb,,,quality_check_classes,
re_l_he_3_2024-06-20_0007,re_l_he_3,re_l_he_3_2024-06-20_0007.JPG,re_l_he_3_motion_sensor_2254,2024-06-20T04:34:35Z,2024-06-20T04:34:35Z,media,animal,,Sorex spp.,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999996542930603,,
re_l_he_3_2024-06-20_0008,re_l_he_3,re_l_he_3_2024-06-20_0008.JPG,re_l_he_3_time_lapse_632,2024-06-20T11:00:00Z,2024-06-20T11:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999962210655212,,
re_l_he_3_2024-06-21_0001,re_l_he_3,re_l_he_3_2024-06-21_0001.JPG,re_l_he_3_time_lapse_633,2024-06-20T23:00:00Z,2024-06-20T23:00:00Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999963998794556,,
re_l_he_3_2024-06-21_0002,re_l_he_3,re_l_he_3_2024-06-21_0002.JPG,re_l_he_3_motion_sensor_2255,2024-06-21T03:06:32Z,2024-06-21T03:06:33Z,media,animal,,Sorex spp.,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999997854232788,,
re_l_he_3_2024-06-21_0003,re_l_he_3,re_l_he_3_2024-06-21_0003.JPG,re_l_he_3_motion_sensor_2255,2024-06-21T03:06:32Z,2024-06-21T03:06:33Z,media,animal,,Sorex spp.,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999835610389709,,
re_l_he_3_2024-06-21_0004,re_l_he_3,re_l_he_3_2024-06-21_0004.JPG,re_l_he_3_motion_sensor_2256,2024-06-21T06:19:00Z,2024-06-21T06:19:01Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99996817111969,,
re_l_he_3_2024-06-21_0005,re_l_he_3,re_l_he_3_2024-06-21_0005.JPG,re_l_he_3_motion_sensor_2256,2024-06-21T06:19:00Z,2024-06-21T06:19:01Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999991178512573,,
re_l_he_3_2024-06-21_0006,re_l_he_3,re_l_he_3_2024-06-21_0006.JPG,re_l_he_3_motion_sensor_2257,2024-06-21T06:20:09Z,2024-06-21T06:20:10Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99216216802597,,
re_l_he_3_2024-06-21_0007,re_l_he_3,re_l_he_3_2024-06-21_0007.JPG,re_l_he_3_motion_sensor_2257,2024-06-21T06:20:09Z,2024-06-21T06:20:10Z,media,blank,,,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.947578549385071,,
re_l_he_3_2024-06-21_0008,re_l_he_3,re_l_he_3_2024-06-21_0008.JPG,re_l_he_3_motion_sensor_2258,2024-06-21T08:02:18Z,2024-06-21T08:02:18Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.991137504577637,,
re_l_he_3_2024-06-21_0009,re_l_he_3,re_l_he_3_2024-06-21_0009.JPG,re_l_he_3_motion_sensor_2258,2024-06-21T08:02:18Z,2024-06-21T08:02:18Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999809205532074,,
re_l_he_3_2024-06-21_0010,re_l_he_3,re_l_he_3_2024-06-21_0010.JPG,re_l_he_3_motion_sensor_2259,2024-06-21T08:03:21Z,2024-06-21T08:03:22Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.999247789382935,,
re_l_he_3_2024-06-21_0011,re_l_he_3,re_l_he_3_2024-06-21_0011.JPG,re_l_he_3_motion_sensor_2259,2024-06-21T08:03:21Z,2024-06-21T08:03:22Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.99984335899353,,
re_l_he_3_2024-06-21_0012,re_l_he_3,re_l_he_3_2024-06-21_0012.JPG,re_l_he_3_motion_sensor_2260,2024-06-21T08:04:33Z,2024-06-21T08:04:34Z,media,animal,,Cricetidae,,,,,,,,,,,,,machine,Small_mammal_classification_model_version_2025,,0.997000634670258,,
