type,license,rightsHolder,datasetID,collectionCode,datasetName,basisOfRecord,dataGeneralizations,occurrenceID,individualCount,sex,lifeStage,behavior,occurrenceStatus,occurrenceRemarks,organismID,eventID,parentEventID,eventDate,habitat,samplingProtocol,samplingEffort,eventRemarks,locationID,locality,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,identifiedBy,dateIdentified,identificationVerificationStatus,identificationRemarks,taxonID,scientificName,kingdom
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0093,,,,,present,,,re_l_hu_2_motion_sensor_1091,re_l_hu_2,2024-08-08T19:38:45Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.713408946991% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0094,,,,,present,,,re_l_hu_2_motion_sensor_1091,re_l_hu_2,2024-08-08T19:38:45Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9563753604889% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0095,,,,,present,,,re_l_hu_2_motion_sensor_1092,re_l_hu_2,2024-08-08T19:41:36Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.915623664856% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0096,,,,,present,,,re_l_hu_2_motion_sensor_1092,re_l_hu_2,2024-08-08T19:41:36Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.8387336730957% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0097,,,,,present,,,re_l_hu_2_motion_sensor_1093,re_l_hu_2,2024-08-08T19:42:52Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.3643879890442% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0098,,,,,present,,,re_l_hu_2_motion_sensor_1093,re_l_hu_2,2024-08-08T19:42:52Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.301552772522% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0099,,,,,present,,,re_l_hu_2_motion_sensor_1094,re_l_hu_2,2024-08-08T19:43:54Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9067485332489% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0100,,,,,present,,,re_l_hu_2_motion_sensor_1094,re_l_hu_2,2024-08-08T19:43:54Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 94.1670417785645% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0101,,,,,present,,,re_l_hu_2_motion_sensor_1095,re_l_hu_2,2024-08-08T19:44:57Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 95.7408428192139% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0102,,,,,present,,,re_l_hu_2_motion_sensor_1095,re_l_hu_2,2024-08-08T19:44:57Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 98.4949588775635% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0103,,,,,present,,,re_l_hu_2_motion_sensor_1096,re_l_hu_2,2024-08-08T19:54:15Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 96.1112797260284% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0104,,,,,present,,,re_l_hu_2_motion_sensor_1096,re_l_hu_2,2024-08-08T19:54:15Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 91.0576939582825% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0105,,,,,present,,,re_l_hu_2_motion_sensor_1097,re_l_hu_2,2024-08-08T19:56:51Z/2024-08-08T19:56:52Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 98.3886361122131% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0106,,,,,present,,,re_l_hu_2_motion_sensor_1097,re_l_hu_2,2024-08-08T19:56:51Z/2024-08-08T19:56:52Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 97.1734523773193% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0107,,,,,present,,,re_l_hu_2_motion_sensor_1098,re_l_hu_2,2024-08-08T19:58:44Z/2024-08-08T19:58:45Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 97.7330207824707% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0108,,,,,present,,,re_l_hu_2_motion_sensor_1098,re_l_hu_2,2024-08-08T19:58:44Z/2024-08-08T19:58:45Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 98.5876679420471% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0109,,,,,present,,,re_l_hu_2_motion_sensor_1099,re_l_hu_2,2024-08-08T20:03:48Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 96.783834695816% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0110,,,,,present,,,re_l_hu_2_motion_sensor_1099,re_l_hu_2,2024-08-08T20:03:48Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 96.1169838905334% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0111,,,,,present,,,re_l_hu_2_motion_sensor_1100,re_l_hu_2,2024-08-08T20:05:18Z/2024-08-08T20:05:19Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 96.812379360199% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0112,,,,,present,,,re_l_hu_2_motion_sensor_1100,re_l_hu_2,2024-08-08T20:05:18Z/2024-08-08T20:05:19Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.3420660495758% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0113,,,,,present,,,re_l_hu_2_motion_sensor_1101,re_l_hu_2,2024-08-08T20:07:34Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.6392905712128% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0114,,,,,present,,,re_l_hu_2_motion_sensor_1101,re_l_hu_2,2024-08-08T20:07:34Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0115,,,,,present,,,re_l_hu_2_motion_sensor_1102,re_l_hu_2,2024-08-08T20:08:45Z/2024-08-08T20:08:46Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait | tags: quality_check_confidence_level,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,hb,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0116,,,,,present,,,re_l_hu_2_motion_sensor_1102,re_l_hu_2,2024-08-08T20:08:45Z/2024-08-08T20:08:46Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 97.9688704013824% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0117,,,,,present,,,re_l_hu_2_motion_sensor_1103,re_l_hu_2,2024-08-08T21:43:09Z/2024-08-08T21:43:10Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9996185302734% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-08_0118,,,,,present,,,re_l_hu_2_motion_sensor_1103,re_l_hu_2,2024-08-08T21:43:09Z/2024-08-08T21:43:10Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9954342842102% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-11_0001,,,,,present,,,re_l_hu_2_motion_sensor_1105,re_l_hu_2,2024-08-10T22:38:01Z/2024-08-10T22:38:02Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9611079692841% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-11_0002,,,,,present,,,re_l_hu_2_motion_sensor_1105,re_l_hu_2,2024-08-10T22:38:01Z/2024-08-10T22:38:02Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.1448938846588% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-13_0003,,,,,present,,,re_l_hu_2_motion_sensor_1106,re_l_hu_2,2024-08-13T20:13:37Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9460756778717% certainty,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-14_0003,,,,,present,,,re_l_hu_2_motion_sensor_1108,re_l_hu_2,2024-08-14T17:11:43Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_2_2024-08-14_0004,,,,,present,,,re_l_hu_2_motion_sensor_1108,re_l_hu_2,2024-08-14T17:11:43Z,hummock_mire,camera trap,2023-08-09T17:25:06Z/2024-08-15T17:35:00Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1857810094953,14.2246240284294,EPSG:4326,,,efk,,,classified by a human,,Cricetidae,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-08-17_0003,,,,,present,,,re_l_hu_3_motion_sensor_4,re_l_hu_3,2023-08-17T21:28:47Z/2023-08-17T21:28:48Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-08-17_0004,,,,,present,,,re_l_hu_3_motion_sensor_4,re_l_hu_3,2023-08-17T21:28:47Z/2023-08-17T21:28:48Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-08-17_0006,,,,,present,,,re_l_hu_3_motion_sensor_5,re_l_hu_3,2023-08-17T21:29:49Z/2023-08-17T21:29:50Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-08-18_0002,,,,,present,,,re_l_hu_3_motion_sensor_6,re_l_hu_3,2023-08-18T01:13:21Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,efk,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-08-18_0004,,,,,present,,,re_l_hu_3_motion_sensor_7,re_l_hu_3,2023-08-18T01:14:31Z/2023-08-18T01:14:32Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-08-18_0005,,,,,present,,,re_l_hu_3_motion_sensor_7,re_l_hu_3,2023-08-18T01:14:31Z/2023-08-18T01:14:32Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: quality_check_classes,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-08-18_0007,,,,,present,,,re_l_hu_3_motion_sensor_8,re_l_hu_3,2023-08-18T16:48:16Z/2023-08-18T16:48:17Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-10_0002,,,,,present,,,re_l_hu_3_motion_sensor_10,re_l_hu_3,2023-09-10T03:33:30Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9977231025696% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-10_0003,,,,,present,,,re_l_hu_3_motion_sensor_10,re_l_hu_3,2023-09-10T03:33:30Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,Small_mammal_classification_model_version_2025,,,classified by a machine with 99.9998211860657% certainty,,Sorex spp.,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-15_0005,,,,,present,,,re_l_hu_3_motion_sensor_12,re_l_hu_3,2023-09-15T18:21:51Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: quality_check_classes,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-15_0006,,,,,present,,,re_l_hu_3_motion_sensor_12,re_l_hu_3,2023-09-15T18:21:51Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: quality_check_classes,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-15_0007,,,,,present,,,re_l_hu_3_motion_sensor_13,re_l_hu_3,2023-09-15T18:22:51Z/2023-09-15T18:22:52Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-15_0008,,,,,present,,,re_l_hu_3_motion_sensor_13,re_l_hu_3,2023-09-15T18:22:51Z/2023-09-15T18:22:52Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: quality_check_classes,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-15_0009,,,,,present,,,re_l_hu_3_motion_sensor_14,re_l_hu_3,2023-09-15T18:23:52Z/2023-09-15T18:23:53Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: confidence_below_09,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,efk,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-15_0010,,,,,present,,,re_l_hu_3_motion_sensor_14,re_l_hu_3,2023-09-15T18:23:52Z/2023-09-15T18:23:53Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-15_0011,,,,,present,,,re_l_hu_3_motion_sensor_15,re_l_hu_3,2023-09-15T18:25:57Z/2023-09-15T18:25:58Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-15_0012,,,,,present,,,re_l_hu_3_motion_sensor_15,re_l_hu_3,2023-09-15T18:25:57Z/2023-09-15T18:25:58Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-18_0002,,,,,present,,,re_l_hu_3_motion_sensor_16,re_l_hu_3,2023-09-18T00:20:59Z/2023-09-18T00:21:00Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
Image,CC-BY-4.0,,,,Camera trap based small rodent monitoring: Data from Norwegian alpine tundra,MachineObservation,,re_l_hu_3_2023-09-18_0003,,,,,present,,,re_l_hu_3_motion_sensor_16,re_l_hu_3,2023-09-18T00:20:59Z/2023-09-18T00:21:00Z,hummock_mire,camera trap,2023-08-10T08:25:51Z/2024-08-15T15:36:52Z,camera trap without bait | tags: mustelid,,borgefjell,,,0.15,0.15,65.1901540160179,14.2406120058149,EPSG:4326,,,hb,,,classified by a human,,Mustela erminea,Animalia
