occurrenceID,identifier,dc:type,comments,dcterms:rights,CreateDate,captureDevice,resourceCreationTechnique,accessURI,dc:format,serviceExpectation
re_m_hu_4_2024-02-28_0002_1,re_m_hu_4_2024-02-28_0002.JPG,StillImage,,CC-BY4.0,2024-02-27T23:41:00Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-02-28_0002.JPG,image/jpeg,authenticate
re_m_hu_4_2024-03-05_0005_1,re_m_hu_4_2024-03-05_0005.JPG,StillImage,,CC-BY4.0,2024-03-05T10:05:20Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-03-05_0005.JPG,image/jpeg,authenticate
re_m_hu_4_2024-03-07_0009_1,re_m_hu_4_2024-03-07_0009.JPG,StillImage,,CC-BY4.0,2024-03-06T23:26:43Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-03-07_0009.JPG,image/jpeg,authenticate
re_m_hu_4_2024-03-08_0018_1,re_m_hu_4_2024-03-08_0018.JPG,StillImage,,CC-BY4.0,2024-03-08T06:03:56Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-03-08_0018.JPG,image/jpeg,authenticate
re_m_hu_4_2024-03-08_0025_1,re_m_hu_4_2024-03-08_0025.JPG,StillImage,,CC-BY4.0,2024-03-08T10:51:19Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-03-08_0025.JPG,image/jpeg,authenticate
re_m_hu_4_2024-03-09_0008_1,re_m_hu_4_2024-03-09_0008.JPG,StillImage,,CC-BY4.0,2024-03-09T03:44:56Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-03-09_0008.JPG,image/jpeg,authenticate
re_m_hu_4_2024-03-10_0036_1,re_m_hu_4_2024-03-10_0036.JPG,StillImage,,CC-BY4.0,2024-03-10T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-03-10_0036.JPG,image/jpeg,authenticate
re_m_hu_4_2024-03-10_0055_1,re_m_hu_4_2024-03-10_0055.JPG,StillImage,,CC-BY4.0,2024-03-10T21:02:21Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-03-10_0055.JPG,image/jpeg,authenticate
re_m_hu_4_2024-03-11_0039_1,re_m_hu_4_2024-03-11_0039.JPG,StillImage,,CC-BY4.0,2024-03-11T13:11:56Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-03-11_0039.JPG,image/jpeg,authenticate
re_m_hu_4_2024-04-05_0001_1,re_m_hu_4_2024-04-05_0001.JPG,StillImage,,CC-BY4.0,2024-04-04T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-04-05_0001.JPG,image/jpeg,authenticate
re_m_hu_4_2024-04-15_0003_1,re_m_hu_4_2024-04-15_0003.JPG,StillImage,,CC-BY4.0,2024-04-14T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-04-15_0003.JPG,image/jpeg,authenticate
re_m_hu_4_2024-06-05_0002_1,re_m_hu_4_2024-06-05_0002.JPG,StillImage,,CC-BY4.0,2024-06-05T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-06-05_0002.JPG,image/jpeg,authenticate
re_m_hu_4_2024-06-25_0005_1,re_m_hu_4_2024-06-25_0005.JPG,StillImage,,CC-BY4.0,2024-06-25T08:37:39Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-06-25_0005.JPG,image/jpeg,authenticate
re_m_hu_4_2024-07-26_0006_1,re_m_hu_4_2024-07-26_0006.JPG,StillImage,,CC-BY4.0,2024-07-26T00:44:05Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-07-26_0006.JPG,image/jpeg,authenticate
re_m_hu_4_2024-07-27_0042_1,re_m_hu_4_2024-07-27_0042.JPG,StillImage,,CC-BY4.0,2024-07-27T15:00:20Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-07-27_0042.JPG,image/jpeg,authenticate
re_m_hu_4_2024-07-27_0072_1,re_m_hu_4_2024-07-27_0072.JPG,StillImage,,CC-BY4.0,2024-07-27T17:38:07Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-07-27_0072.JPG,image/jpeg,authenticate
re_m_hu_4_2024-07-28_0038_1,re_m_hu_4_2024-07-28_0038.JPG,StillImage,,CC-BY4.0,2024-07-28T13:21:12Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-07-28_0038.JPG,image/jpeg,authenticate
re_m_hu_4_2024-08-02_0002_1,re_m_hu_4_2024-08-02_0002.JPG,StillImage,,CC-BY4.0,2024-08-02T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-08-02_0002.JPG,image/jpeg,authenticate
re_m_hu_4_2024-08-03_0012_1,re_m_hu_4_2024-08-03_0012.JPG,StillImage,,CC-BY4.0,2024-08-03T18:25:02Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-08-03_0012.JPG,image/jpeg,authenticate
re_m_hu_4_2024-08-05_0008_1,re_m_hu_4_2024-08-05_0008.JPG,StillImage,,CC-BY4.0,2024-08-05T08:07:14Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-08-05_0008.JPG,image/jpeg,authenticate
re_m_hu_4_2024-08-07_0075_1,re_m_hu_4_2024-08-07_0075.JPG,StillImage,,CC-BY4.0,2024-08-07T16:28:34Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-08-07_0075.JPG,image/jpeg,authenticate
re_m_hu_4_2024-08-08_0016_1,re_m_hu_4_2024-08-08_0016.JPG,StillImage,,CC-BY4.0,2024-08-08T04:43:27Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-08-08_0016.JPG,image/jpeg,authenticate
re_m_hu_4_2024-08-15_0016_1,re_m_hu_4_2024-08-15_0016.JPG,StillImage,,CC-BY4.0,2024-08-15T07:01:58Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_4/2024/re_m_hu_4_2024-08-15_0016.JPG,image/jpeg,authenticate
re_m_hu_5_2023-10-15_0002_1,re_m_hu_5_2023-10-15_0002.JPG,StillImage,,CC-BY4.0,2023-10-15T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2023-10-15_0002.JPG,image/jpeg,authenticate
re_m_hu_5_2023-12-30_0002_1,re_m_hu_5_2023-12-30_0002.JPG,StillImage,,CC-BY4.0,2023-12-30T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2023-12-30_0002.JPG,image/jpeg,authenticate
re_m_hu_5_2024-04-05_0001_1,re_m_hu_5_2024-04-05_0001.JPG,StillImage,,CC-BY4.0,2024-04-04T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-04-05_0001.JPG,image/jpeg,authenticate
re_m_hu_5_2024-05-20_0009_1,re_m_hu_5_2024-05-20_0009.JPG,StillImage,,CC-BY4.0,2024-05-20T06:17:50Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-05-20_0009.JPG,image/jpeg,authenticate
re_m_hu_5_2024-05-30_0027_1,re_m_hu_5_2024-05-30_0027.JPG,StillImage,,CC-BY4.0,2024-05-30T09:26:07Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-05-30_0027.JPG,image/jpeg,authenticate
re_m_hu_5_2024-05-30_0056_1,re_m_hu_5_2024-05-30_0056.JPG,StillImage,,CC-BY4.0,2024-05-30T15:15:05Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-05-30_0056.JPG,image/jpeg,authenticate
re_m_hu_5_2024-05-31_0059_1,re_m_hu_5_2024-05-31_0059.JPG,StillImage,,CC-BY4.0,2024-05-31T15:53:19Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-05-31_0059.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-03_0024_1,re_m_hu_5_2024-06-03_0024.JPG,StillImage,,CC-BY4.0,2024-06-03T16:00:40Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-03_0024.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-05_0012_1,re_m_hu_5_2024-06-05_0012.JPG,StillImage,,CC-BY4.0,2024-06-05T11:14:14Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-05_0012.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-06_0006_1,re_m_hu_5_2024-06-06_0006.JPG,StillImage,,CC-BY4.0,2024-06-06T01:04:59Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-06_0006.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-06_0044_1,re_m_hu_5_2024-06-06_0044.JPG,StillImage,,CC-BY4.0,2024-06-06T11:56:11Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-06_0044.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-07_0014_1,re_m_hu_5_2024-06-07_0014.JPG,StillImage,,CC-BY4.0,2024-06-07T01:18:51Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-07_0014.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-07_0043_1,re_m_hu_5_2024-06-07_0043.JPG,StillImage,,CC-BY4.0,2024-06-07T15:58:27Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-07_0043.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-08_0005_1,re_m_hu_5_2024-06-08_0005.JPG,StillImage,,CC-BY4.0,2024-06-08T00:51:19Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-08_0005.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-10_0011_1,re_m_hu_5_2024-06-10_0011.JPG,StillImage,,CC-BY4.0,2024-06-09T23:44:23Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-10_0011.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-10_0083_1,re_m_hu_5_2024-06-10_0083.JPG,StillImage,,CC-BY4.0,2024-06-10T14:56:31Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-10_0083.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-10_0087_1,re_m_hu_5_2024-06-10_0087.JPG,StillImage,,CC-BY4.0,2024-06-10T18:16:32Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-10_0087.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-11_0011_1,re_m_hu_5_2024-06-11_0011.JPG,StillImage,,CC-BY4.0,2024-06-11T06:17:23Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-11_0011.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-14_0013_1,re_m_hu_5_2024-06-14_0013.JPG,StillImage,,CC-BY4.0,2024-06-14T06:47:11Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-14_0013.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-17_0045_1,re_m_hu_5_2024-06-17_0045.JPG,StillImage,,CC-BY4.0,2024-06-17T13:19:20Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-17_0045.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-18_0045_1,re_m_hu_5_2024-06-18_0045.JPG,StillImage,,CC-BY4.0,2024-06-18T17:53:18Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-18_0045.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-19_0091_1,re_m_hu_5_2024-06-19_0091.JPG,StillImage,,CC-BY4.0,2024-06-19T18:25:29Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-19_0091.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-22_0030_1,re_m_hu_5_2024-06-22_0030.JPG,StillImage,,CC-BY4.0,2024-06-22T03:46:56Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-22_0030.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-23_0043_1,re_m_hu_5_2024-06-23_0043.JPG,StillImage,,CC-BY4.0,2024-06-23T06:23:05Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-23_0043.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-24_0063_1,re_m_hu_5_2024-06-24_0063.JPG,StillImage,,CC-BY4.0,2024-06-24T12:46:12Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-24_0063.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-26_0063_1,re_m_hu_5_2024-06-26_0063.JPG,StillImage,,CC-BY4.0,2024-06-26T13:06:14Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-26_0063.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-27_0027_1,re_m_hu_5_2024-06-27_0027.JPG,StillImage,,CC-BY4.0,2024-06-27T03:08:30Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-27_0027.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-28_0034_1,re_m_hu_5_2024-06-28_0034.JPG,StillImage,,CC-BY4.0,2024-06-28T00:45:48Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-28_0034.JPG,image/jpeg,authenticate
re_m_hu_5_2024-06-29_0026_1,re_m_hu_5_2024-06-29_0026.JPG,StillImage,,CC-BY4.0,2024-06-29T07:02:29Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-06-29_0026.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-08_0016_1,re_m_hu_5_2024-07-08_0016.JPG,StillImage,,CC-BY4.0,2024-07-08T10:33:00Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-08_0016.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-09_0024_1,re_m_hu_5_2024-07-09_0024.JPG,StillImage,,CC-BY4.0,2024-07-09T12:48:20Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-09_0024.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-19_0023_1,re_m_hu_5_2024-07-19_0023.JPG,StillImage,,CC-BY4.0,2024-07-19T03:36:04Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-19_0023.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-19_0037_1,re_m_hu_5_2024-07-19_0037.JPG,StillImage,,CC-BY4.0,2024-07-19T06:50:22Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-19_0037.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-19_0108_1,re_m_hu_5_2024-07-19_0108.JPG,StillImage,,CC-BY4.0,2024-07-19T20:04:42Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-19_0108.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-20_0018_1,re_m_hu_5_2024-07-20_0018.JPG,StillImage,,CC-BY4.0,2024-07-20T02:03:15Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-20_0018.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-20_0033_1,re_m_hu_5_2024-07-20_0033.JPG,StillImage,,CC-BY4.0,2024-07-20T03:33:23Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-20_0033.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-21_0010_1,re_m_hu_5_2024-07-21_0010.JPG,StillImage,,CC-BY4.0,2024-07-21T04:13:34Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-21_0010.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-23_0035_1,re_m_hu_5_2024-07-23_0035.JPG,StillImage,,CC-BY4.0,2024-07-23T14:41:52Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-23_0035.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-23_0060_1,re_m_hu_5_2024-07-23_0060.JPG,StillImage,,CC-BY4.0,2024-07-23T17:51:25Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-23_0060.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-23_0076_1,re_m_hu_5_2024-07-23_0076.JPG,StillImage,,CC-BY4.0,2024-07-23T18:30:24Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-23_0076.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-25_0009_1,re_m_hu_5_2024-07-25_0009.JPG,StillImage,,CC-BY4.0,2024-07-25T00:15:15Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-25_0009.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-25_0024_1,re_m_hu_5_2024-07-25_0024.JPG,StillImage,,CC-BY4.0,2024-07-25T07:02:23Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-25_0024.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-25_0058_1,re_m_hu_5_2024-07-25_0058.JPG,StillImage,,CC-BY4.0,2024-07-25T15:10:44Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-25_0058.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-26_0024_1,re_m_hu_5_2024-07-26_0024.JPG,StillImage,,CC-BY4.0,2024-07-26T06:38:08Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-26_0024.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-27_0077_1,re_m_hu_5_2024-07-27_0077.JPG,StillImage,,CC-BY4.0,2024-07-27T19:59:29Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-27_0077.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-28_0018_1,re_m_hu_5_2024-07-28_0018.JPG,StillImage,,CC-BY4.0,2024-07-28T01:49:19Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-28_0018.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-30_0040_1,re_m_hu_5_2024-07-30_0040.JPG,StillImage,,CC-BY4.0,2024-07-30T16:52:09Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-30_0040.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-30_0044_1,re_m_hu_5_2024-07-30_0044.JPG,StillImage,,CC-BY4.0,2024-07-30T18:03:38Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-30_0044.JPG,image/jpeg,authenticate
re_m_hu_5_2024-07-31_0011_1,re_m_hu_5_2024-07-31_0011.JPG,StillImage,,CC-BY4.0,2024-07-31T15:50:46Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-07-31_0011.JPG,image/jpeg,authenticate
re_m_hu_5_2024-08-03_0029_1,re_m_hu_5_2024-08-03_0029.JPG,StillImage,,CC-BY4.0,2024-08-03T16:59:41Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-08-03_0029.JPG,image/jpeg,authenticate
re_m_hu_5_2024-08-05_0028_1,re_m_hu_5_2024-08-05_0028.JPG,StillImage,,CC-BY4.0,2024-08-05T16:24:12Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-08-05_0028.JPG,image/jpeg,authenticate
re_m_hu_5_2024-08-05_0032_1,re_m_hu_5_2024-08-05_0032.JPG,StillImage,,CC-BY4.0,2024-08-05T16:47:13Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-08-05_0032.JPG,image/jpeg,authenticate
re_m_hu_5_2024-08-06_0017_1,re_m_hu_5_2024-08-06_0017.JPG,StillImage,,CC-BY4.0,2024-08-06T13:06:36Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-08-06_0017.JPG,image/jpeg,authenticate
re_m_hu_5_2024-08-08_0030_1,re_m_hu_5_2024-08-08_0030.JPG,StillImage,,CC-BY4.0,2024-08-08T18:04:50Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-08-08_0030.JPG,image/jpeg,authenticate
re_m_hu_5_2024-08-09_0029_1,re_m_hu_5_2024-08-09_0029.JPG,StillImage,,CC-BY4.0,2024-08-09T10:58:57Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-08-09_0029.JPG,image/jpeg,authenticate
re_m_hu_5_2024-08-10_0037_1,re_m_hu_5_2024-08-10_0037.JPG,StillImage,,CC-BY4.0,2024-08-10T09:51:35Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-08-10_0037.JPG,image/jpeg,authenticate
re_m_hu_5_2024-08-12_0045_1,re_m_hu_5_2024-08-12_0045.JPG,StillImage,,CC-BY4.0,2024-08-12T14:26:27Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_5/2024/re_m_hu_5_2024-08-12_0045.JPG,image/jpeg,authenticate
re_m_hu_6_2023-08-27_0001_1,re_m_hu_6_2023-08-27_0001.JPG,StillImage,,CC-BY4.0,2023-08-26T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2023-08-27_0001.JPG,image/jpeg,authenticate
re_m_hu_6_2023-10-05_0009_1,re_m_hu_6_2023-10-05_0009.JPG,StillImage,,CC-BY4.0,2023-10-05T08:58:08Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2023-10-05_0009.JPG,image/jpeg,authenticate
re_m_hu_6_2023-10-05_0113_1,re_m_hu_6_2023-10-05_0113.JPG,StillImage,,CC-BY4.0,2023-10-05T12:08:32Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2023-10-05_0113.JPG,image/jpeg,authenticate
re_m_hu_6_2023-10-06_0007_1,re_m_hu_6_2023-10-06_0007.JPG,StillImage,,CC-BY4.0,2023-10-06T07:41:00Z,,activity detection,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2023-10-06_0007.JPG,image/jpeg,authenticate
re_m_hu_6_2023-11-11_0001_1,re_m_hu_6_2023-11-11_0001.JPG,StillImage,,CC-BY4.0,2023-11-10T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2023-11-11_0001.JPG,image/jpeg,authenticate
re_m_hu_6_2024-01-17_0002_1,re_m_hu_6_2024-01-17_0002.JPG,StillImage,,CC-BY4.0,2024-01-17T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2024-01-17_0002.JPG,image/jpeg,authenticate
re_m_hu_6_2024-01-18_0002_1,re_m_hu_6_2024-01-18_0002.JPG,StillImage,,CC-BY4.0,2024-01-18T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2024-01-18_0002.JPG,image/jpeg,authenticate
re_m_hu_6_2024-03-05_0001_1,re_m_hu_6_2024-03-05_0001.JPG,StillImage,,CC-BY4.0,2024-03-04T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2024-03-05_0001.JPG,image/jpeg,authenticate
re_m_hu_6_2024-05-08_0002_1,re_m_hu_6_2024-05-08_0002.JPG,StillImage,,CC-BY4.0,2024-05-08T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2024-05-08_0002.JPG,image/jpeg,authenticate
re_m_hu_6_2024-06-12_0001_1,re_m_hu_6_2024-06-12_0001.JPG,StillImage,,CC-BY4.0,2024-06-11T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2024-06-12_0001.JPG,image/jpeg,authenticate
re_m_hu_6_2024-07-31_0002_1,re_m_hu_6_2024-07-31_0002.JPG,StillImage,,CC-BY4.0,2024-07-31T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_hu_6/2024/re_m_hu_6_2024-07-31_0002.JPG,image/jpeg,authenticate
re_m_sn_1_2023-09-01_0002_1,re_m_sn_1_2023-09-01_0002.JPG,StillImage,,CC-BY4.0,2023-09-01T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_sn_1/2024/re_m_sn_1_2023-09-01_0002.JPG,image/jpeg,authenticate
re_m_sn_1_2024-03-02_0002_1,re_m_sn_1_2024-03-02_0002.JPG,StillImage,,CC-BY4.0,2024-03-02T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_sn_1/2024/re_m_sn_1_2024-03-02_0002.JPG,image/jpeg,authenticate
re_m_sn_1_2024-04-21_0002_1,re_m_sn_1_2024-04-21_0002.JPG,StillImage,,CC-BY4.0,2024-04-21T11:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_sn_1/2024/re_m_sn_1_2024-04-21_0002.JPG,image/jpeg,authenticate
re_m_sn_1_2024-05-13_0001_1,re_m_sn_1_2024-05-13_0001.JPG,StillImage,,CC-BY4.0,2024-05-12T23:00:00Z,,time lapse,national_monitoring/images_renamed/borgefjell/re_m_sn_1/2024/re_m_sn_1_2024-05-13_0001.JPG,image/jpeg,authenticate
